etid,status
60540,0
60543,1
60544,1
60545,1
60549,1
60550,1
60558,1
60557,1
60560,1
59852,1
43457,1
47371,1
444572,1
60565,1
60563,1
60564,1
60567,1
59868,0
73310,0
247961,0
13927,1
60570,1
60569,1
60573,1
25199,1
251256,1
364026,1
59614,1
61901,0
42477,1
60008,1
60575,1
60577,1
60576,1
60579,1
60582,1
60234,2
59524,1
50018,1
60588,1
390576,1
60589,1
6566,1
60592,1
60514,1
65358,1
69228,1
184876,1
299781,3
62363,1
60596,1
61825,1
50778,1
60598,1
60599,1
62161,1
59446,1
124746,1
60605,1
60607,1
60606,1
21372,1
488477,1
475601,6
448117,0
60611,1
5062,1
34838,1
60614,1
60616,1
60617,1
61801,1
60620,1
60618,1
361146,0
60623,1
60624,1
60626,1
60628,1
448002,0
60630,0
60631,0
60632,0
60634,1
165306,3
60638,1
60639,1
60642,1
60643,1
60396,1
51706,1
239521,0
12968,1
43744,1
44641,1
70442,1
71270,1
240156,1
341641,1
368716,1
386301,1
397676,1
439611,1
439616,1
457216,1
457221,1
58040,1
280601,0
53833,1
390571,1
5808,0
59597,1
60053,1
60326,1
60493,1
157056,1
59477,1
31998,0
57968,1
59942,1
460951,1
465831,1
465836,1
477296,1
61942,1
60063,1
37704,1
308886,0
53746,1
480991,1
60653,1
60655,1
60657,1
60656,0
60301,0
60658,1
60660,1
60659,1
60013,1
53811,1
60663,1
60668,1
60667,1
60669,1
61940,1
60670,1
60300,1
60672,1
60673,1
66043,1
56207,1
60677,1
60678,1
60680,1
173241,1
208666,1
303336,1
387556,1
387561,1
387566,1
387571,1
486042,6
60682,1
496521,1
60685,1
60622,1
60688,1
60687,1
61993,1
60690,1
60691,1
51034,1
60692,1
60694,1
387971,4
60696,1
828,1
60698,1
60699,1
60701,1
62203,1
60702,1
62631,1
60705,1
60706,1
60708,1
60707,1
60464,1
60709,0
62450,1
42881,1
73021,1
66094,1
60712,0
60235,1
60713,1
62390,1
62939,1
60715,1
60717,1
60719,1
60469,1
60720,1
60721,1
60722,1
60724,1
60723,1
60725,0
58198,1
68299,1
60728,1
178706,1
59758,1
60730,1
60732,1
60733,1
66399,1
329606,3
60735,1
60737,1
56285,1
60740,1
7744,1
60745,1
60747,1
62303,1
61939,1
60750,1
62064,1
62808,1
13892,1
60752,1
39282,1
60753,1
60755,1
60756,1
31894,1
306496,1
60759,1
60295,1
63338,0
378536,0
60456,1
58428,1
55293,1
59424,1
62465,1
61785,1
42319,1
60485,1
58117,1
59739,1
62213,1
59788,1
62146,1
61914,1
60197,1
62632,1
60552,1
32472,1
63421,1
62044,1
52820,1
131786,1
58697,1
58624,1
62501,1
62379,1
60548,1
62072,1
1948,1
55322,1
137516,0
232316,0
53622,1
428116,2
45490,1
162591,1
378346,1
473336,1
60547,1
53286,1
58716,1
71167,1
59897,1
56396,1
60619,1
64591,0
139996,1
59035,1
51656,1
409186,1
62524,1
19629,1
486627,6
57963,1
59288,1
57392,1
58932,1
449992,2
55492,1
60980,1
70154,1
156706,1
48682,2
54638,1
57494,1
62062,1
38810,1
49577,1
58019,1
58073,1
305756,1
62182,1
51904,1
64923,1
39558,1
59840,1
62513,1
60761,1
62117,1
287301,3
210601,1
60763,1
60765,1
60768,1
409111,1
60769,1
60771,1
60775,1
387966,4
60776,0
60779,1
60780,1
60781,1
60306,1
53399,1
60782,1
60783,1
60766,1
62872,1
30548,1
381291,1
391861,1
391876,1
392086,1
392101,1
392281,1
60786,1
60785,1
60787,1
61701,1
219796,1
60788,1
60790,1
60789,1
390566,1
60791,1
60794,1
60795,1
38960,0
47002,0
181456,1
60796,1
60797,1
60798,1
60961,0
8335,1
56163,1
56179,1
60952,1
60954,1
60955,1
60957,1
60959,1
57907,1
60800,1
60801,1
75173,0
51378,1
61953,1
67464,1
70960,1
134076,1
350096,1
350111,1
387516,1
387521,1
387526,1
387531,1
60804,1
62953,1
60806,1
60809,0
60810,1
195396,3
60811,1
60813,1
31195,1
60814,1
60308,0
60817,1
60824,1
60823,1
75187,1
62867,1
60825,1
64770,1
38078,1
60829,1
62949,1
60830,1
60833,1
37312,1
60649,1
304556,1
397821,1
60834,0
47596,0
216981,3
60836,1
60835,1
60837,1
60838,1
60840,1
183196,0
60841,1
60842,1
60843,1
60846,1
60845,1
60847,0
394476,1
56362,1
60854,1
10357,1
60855,1
60856,1
60857,1
68980,1
60375,0
14002,1
60858,1
167136,1
29746,1
54574,1
60862,1
60863,0
60864,1
64720,1
62111,1
60091,1
61794,1
62794,1
2287,1
52857,1
36194,0
60866,1
391166,1
59839,1
60871,1
36573,1
60867,1
62135,1
58456,1
62722,1
62425,1
61935,1
59965,1
62367,1
60879,1
36795,1
57825,1
64344,1
60880,1
60883,1
60884,1
55288,1
60885,1
61773,1
19596,1
60889,1
57238,1
191591,1
21759,1
391381,1
60014,1
62178,1
60891,1
60892,1
24337,1
18928,0
40968,0
41048,0
46855,0
54315,0
60738,0
165341,0
322801,0
391826,0
391836,0
391841,0
392126,0
392251,0
62383,0
60356,1
60893,1
60894,1
60898,1
14584,1
60899,1
62391,1
60902,0
29847,0
202871,0
60903,1
60904,1
62907,1
60908,1
489897,6
60909,1
137246,1
480631,6
60910,0
63927,0
62422,1
60911,1
60912,1
197351,1
57115,1
60917,1
60918,1
60919,1
60920,1
60921,1
56601,1
60925,1
58594,1
67664,1
62423,1
390561,1
448102,0
60929,1
60930,1
60932,1
60931,1
60934,1
60933,1
60936,1
60935,1
60937,1
54697,1
60938,1
60940,1
60946,1
42812,1
60947,1
60948,1
60950,1
60951,1
60956,1
60615,1
60958,1
62355,1
60960,1
62094,1
38400,1
62629,0
125976,0
50839,1
60963,1
61968,0
60964,0
60967,1
61869,1
60970,1
28971,1
54382,1
55898,1
59227,1
60448,1
62434,0
61971,1
60973,1
60974,1
60976,0
33738,2
38632,2
58263,2
135751,2
238031,2
131736,3
60942,1
37863,1
339321,1
490757,6
58936,1
60981,1
60983,1
325211,0
58340,0
5365,2
70532,2
60990,1
59651,1
60991,1
59232,1
62103,1
163751,1
415271,1
60997,1
60999,1
64199,1
188116,1
61774,1
60764,1
28604,0
150711,0
400346,0
22905,0
239961,1
60661,0
61963,1
30742,1
61775,1
60890,0
60057,1
62990,1
8496,0
26253,0
29712,0
30433,0
464646,0
464651,0
467756,0
469581,0
469586,0
463956,2
480361,6
62356,1
60850,1
62850,1
173631,0
174136,0
32278,1
62116,1
62251,1
29137,0
436496,1
61895,1
49956,1
112536,1
454707,1
33149,1
60593,1
62119,1
58464,1
60939,1
62988,0
37880,1
61806,1
60546,1
45793,1
57348,1
62256,1
73091,1
60860,1
62318,1
62369,1
62068,1
1513,1
60881,1
53351,1
60679,1
59296,1
47190,1
115776,1
62337,1
58516,1
61843,1
62375,1
21017,0
8720,1
172496,1
61954,1
38129,1
60137,1
4732,1
12118,1
16808,1
34947,1
43314,1
68225,1
197366,1
58634,0
64952,0
35526,1
50016,1
319636,1
62323,1
62027,1
61755,1
60551,1
62995,1
487597,6
55962,1
62302,1
33417,0
62597,1
59578,1
259116,2
55047,1
56483,1
61348,1
57722,1
62104,1
64733,1
52801,1
22326,1
60090,1
75377,0
411691,1
56923,2
59988,1
32811,1
57609,1
62067,1
51951,1
278531,0
62397,1
60848,1
73479,1
57645,1
60839,0
333891,3
61807,1
63727,1
152021,1
31699,0
54414,0
321351,0
302806,1
321356,1
393041,1
412521,1
455311,1
471306,1
483011,6
55890,1
58204,1
60887,1
207886,0
20412,1
275306,1
268,1
61766,1
60686,1
62376,1
59792,1
62079,1
62326,1
157426,1
253091,1
57128,0
61777,1
62364,1
55636,1
50159,1
61804,1
59330,0
62141,1
65705,1
62569,0
62029,1
66038,1
62109,1
63671,1
60556,1
62847,1
58764,1
61798,1
61855,1
56006,1
60580,1
62099,1
23283,1
34304,1
41590,1
49251,1
428031,1
460636,1
460776,1
460781,1
460786,1
478196,1
494751,1
494756,1
494761,1
471886,6
473156,6
10998,1
25349,1
56071,0
341871,0
61906,1
54504,1
62255,1
475861,1
475941,1
475946,1
476526,6
58835,1
14404,1
61689,1
21038,1
342641,1
62516,1
261896,1
364256,1
60808,0
25317,1
61833,1
61815,1
56764,1
59745,1
320061,1
347591,1
123146,1
62095,1
60045,1
2684,1
37621,1
391901,1
392021,1
62473,1
35709,1
59063,0
131521,0
134196,0
361296,3
41110,1
119076,1
15477,1
60998,1
21619,1
375481,1
57363,1
60382,1
197286,1
444812,1
38782,1
59504,1
59149,1
65668,1
195226,1
1854,1
139176,1
469526,1
473016,1
495266,1
475251,6
61841,1
24590,1
36610,1
42520,1
60913,1
53776,0
62155,1
31170,1
51677,1
46938,1
62663,1
62377,0
61976,1
30165,1
60704,1
60532,1
16146,0
51659,1
62374,1
62393,1
26165,1
54170,1
62149,1
60987,1
61866,1
22738,1
19684,1
170486,1
44040,1
53549,1
39814,1
62162,1
63627,1
66892,1
62520,1
147591,1
62211,1
61913,1
63661,1
19604,1
100141,0
61893,1
69639,1
48582,1
155721,1
156416,1
156426,1
20289,1
61737,1
56236,0
58880,1
37561,0
37583,0
55379,0
58009,0
67180,0
67220,0
67355,0
67358,0
71788,0
152841,0
152846,0
154266,0
159331,0
189341,0
197066,0
215641,0
302506,0
302521,0
302841,0
302846,0
302851,0
302856,0
302861,0
302871,0
302876,0
302881,0
302886,0
393781,0
406636,0
7403,1
12837,1
32312,1
59346,1
187101,1
195256,1
393771,1
393776,1
393786,1
393791,1
399011,1
407606,1
423426,1
461351,1
302891,2
484802,6
16093,0
60878,0
72309,0
50476,1
64614,1
62011,1
65533,1
48495,1
61929,1
478786,1
485982,6
62533,1
55727,0
62050,1
49421,1
26559,1
71124,1
62746,1
59922,1
61864,1
56059,1
62101,1
63107,0
53483,0
245611,1
60683,1
26948,1
33052,1
62456,1
69251,1
58684,1
61878,1
41476,1
227261,1
58389,1
64976,1
62148,1
61837,0
60240,1
62278,1
28023,0
38263,1
231796,1
301276,1
415611,1
435721,1
60248,1
59481,1
60559,1
61839,1
62441,1
58535,1
387961,1
60923,1
61902,1
62380,1
58991,1
60571,1
63972,1
61964,1
59410,0
289861,1
61883,1
61870,1
39385,1
60868,1
62540,1
62771,1
60581,1
307716,1
59607,1
59397,1
67594,0
146931,0
23677,1
44097,1
55503,1
182211,1
63612,1
28238,1
59303,1
149891,1
43011,1
62052,1
49165,1
55542,0
62154,1
147056,0
62087,1
61000,1
60805,1
61001,1
61004,1
61005,1
51818,1
63472,1
299726,1
393371,1
393376,1
393381,1
62280,1
1524,1
50887,1
61006,0
61008,1
61010,1
60462,1
61898,1
219826,1
61013,1
60527,1
61012,1
60587,1
60610,1
61018,1
61019,1
61020,1
61021,1
61023,1
60328,1
60252,1
61027,1
61026,1
59527,1
61028,1
396936,1
396941,1
61030,1
65390,1
61033,1
61035,1
61034,1
61038,1
61039,1
26770,1
61041,1
62911,0
146736,1
61044,1
61045,1
367226,0
60513,1
4937,1
61050,1
59646,1
61053,1
66172,0
58250,1
71608,1
73211,1
282501,1
60861,1
61056,1
61057,1
61058,1
61059,1
61060,1
304701,0
194491,2
62442,1
61062,1
390556,1
61061,1
54826,1
61065,1
61063,1
61064,1
38389,1
59759,1
61067,0
390551,1
61068,1
61071,1
29541,1
34427,1
41392,1
51001,1
57945,1
67201,1
69109,1
71074,1
71075,1
157976,1
157981,1
160346,1
305081,1
396406,1
396411,1
396416,1
61076,1
62034,1
61079,0
61080,1
61081,1
61082,1
61085,1
61086,1
60595,1
61088,0
59820,1
61090,1
61089,1
61091,0
61094,1
60537,1
61093,1
61095,1
61097,1
407021,1
434246,1
476456,6
60641,1
61096,1
61100,1
61947,1
61104,1
60489,1
61106,1
61108,1
61109,1
61110,1
61113,1
19204,1
48977,1
61117,1
61118,1
61119,1
61120,2
61122,1
62948,1
61123,1
61124,1
61125,1
448122,0
61831,1
61977,1
60652,1
61128,1
61129,1
61131,1
61130,1
11513,1
26490,1
61133,1
59849,1
59002,1
61135,1
61099,1
141096,1
254601,1
254606,1
61138,1
61137,1
61140,1
61142,1
62086,0
189616,0
62531,1
23846,0
60179,0
61143,1
61145,1
32395,1
56622,1
61148,1
61147,1
61149,1
72726,1
72728,1
72729,1
61150,1
61151,1
61152,1
61154,1
112371,1
61156,1
61157,1
61158,1
61159,1
61160,1
57534,1
72311,0
72312,0
72313,0
72314,0
72315,0
72316,0
72317,0
72318,0
72319,0
100021,0
38213,1
60001,1
61162,1
61163,1
61165,1
37843,1
61166,1
61167,1
61168,1
63388,1
61170,1
8151,1
62286,1
61789,1
61175,1
62082,1
61176,1
15300,1
60676,1
61179,2
62624,1
60151,1
61180,1
61183,1
61986,1
61184,1
10974,1
63253,1
60436,1
61186,1
61185,1
39393,1
62061,1
448127,0
61188,0
61189,1
61084,1
61171,1
62159,1
61868,0
61191,1
68889,1
61193,1
61195,1
67846,1
61196,1
62429,1
61197,0
61859,1
61886,1
62396,1
380101,1
397151,1
397156,1
397161,1
444402,1
61199,1
53507,1
61201,1
61202,1
415651,1
143521,0
144686,2
57943,1
61204,1
59549,1
51019,0
62416,1
60681,1
62039,1
61207,1
60316,1
373056,1
63429,1
4546,1
64186,0
70954,0
62550,1
52195,1
14207,1
61210,1
61211,1
41495,1
61212,1
61214,1
61215,1
61216,1
61217,1
61218,1
62274,1
62770,1
61220,1
61219,1
390546,1
61222,1
61224,1
9462,1
61226,1
61225,1
61015,1
301356,1
301351,3
61227,1
61228,1
64918,1
274396,1
61229,1
62992,1
61230,1
61233,1
61981,0
61234,1
61236,1
59816,1
61237,1
226996,0
184811,1
61047,2
61239,1
61241,1
61242,1
62514,1
62596,1
56930,1
61246,1
61244,1
61248,1
61250,1
60604,1
66491,1
62093,0
68440,0
61252,0
311161,1
312196,1
61892,1
146416,2
18299,0
65890,0
229386,0
309206,0
333576,1
61255,0
199861,0
13287,0
485062,8
17770,0
297996,1
75283,0
61257,1
61258,1
61749,1
57389,1
61834,1
60818,1
61853,1
16437,1
61260,1
50974,0
55252,0
65111,0
249786,0
360701,1
427996,1
64573,1
69391,1
60654,1
62882,1
366256,1
386516,1
386521,1
386526,1
386531,1
386536,1
57625,1
56455,1
395831,1
395836,1
493106,6
61264,1
61265,1
62235,1
60554,1
61266,1
10785,1
280731,1
61267,1
124706,1
474426,1
51923,1
60926,1
215801,1
392966,1
392971,1
392976,1
434836,1
436501,1
471126,8
45718,1
60603,1
61269,1
423436,1
8821,1
36857,1
62647,1
60675,1
15606,1
62112,0
57850,1
256311,3
61256,1
60711,1
41878,1
61988,1
146296,2
62343,1
61911,1
39991,1
69094,0
60993,1
346911,1
61782,1
62594,1
54107,1
58061,0
62458,1
61990,1
146281,2
61141,1
53893,1
62208,1
62089,1
55126,0
62218,1
5813,1
33444,1
62312,1
44207,1
74786,0
52846,1
55483,0
62340,1
61973,1
56306,1
59079,1
60882,1
54166,0
57610,0
60215,0
60269,0
64140,0
75365,0
61232,1
38772,0
58376,1
61791,1
196201,1
61243,1
53679,1
136296,1
485987,6
62310,1
62554,1
62359,0
337271,0
337146,1
63121,1
55916,1
400781,1
62070,1
373051,1
467426,1
476276,6
42683,1
61969,1
62163,1
64810,1
28741,1
62724,1
61206,1
50024,1
58429,0
67430,0
49244,1
25082,1
183561,1
482991,8
61756,1
54319,1
62063,1
61261,1
54779,0
61899,1
62272,1
63537,1
50166,1
62549,1
62076,1
62332,1
61155,0
63528,0
66796,0
69495,0
252226,0
62185,1
62056,1
62132,1
61748,0
236706,3
59743,1
59863,1
10869,0
31031,0
57131,0
156676,0
4208,1
59183,1
60945,1
68525,1
69240,1
127611,1
166051,1
166056,1
166061,1
166066,1
182271,1
61932,1
60583,1
66006,1
22541,0
334176,0
425671,1
425676,1
52713,1
61787,1
69922,1
35871,1
55720,1
51605,1
120176,1
28335,1
60612,1
61905,1
61040,1
53009,1
53335,1
54877,1
61810,0
61928,1
57869,1
59207,1
59488,1
62210,1
44916,1
60876,1
1388,1
61582,1
62687,1
39927,1
63204,1
47848,1
131806,1
61796,1
50801,1
66698,1
62205,1
61272,1
61273,1
61274,1
61275,0
172116,1
467241,1
59793,1
61279,1
61280,1
62478,1
61281,1
73170,1
61037,1
61284,1
62333,1
61285,1
229606,1
61153,1
260151,1
480396,6
61003,1
62495,1
61287,1
61286,1
53006,1
60458,1
302296,1
60793,1
61288,1
56034,1
61290,1
61289,0
54449,1
61291,0
349376,1
61292,1
65169,0
61293,1
61294,1
61296,1
314471,3
61295,1
61298,1
60734,1
61300,0
187036,0
61303,1
61311,1
61310,1
61312,1
61315,1
61313,1
62532,1
61316,1
390541,1
61319,1
62802,1
61322,1
61323,1
61324,1
61326,1
61818,1
62026,1
61328,1
61329,1
161251,2
61330,1
60073,1
61332,0
61333,1
61334,1
61335,1
61337,0
70911,0
75881,0
62405,1
61338,1
73415,1
61339,1
61793,0
61341,0
63669,1
61072,1
43499,1
61345,1
61344,1
61852,1
61349,1
61350,1
61351,1
61353,1
61355,1
61357,1
61358,1
62842,1
61359,1
62702,1
61363,1
61362,1
62048,1
61364,1
335026,0
61366,1
434601,1
61367,0
61368,1
61370,1
61369,1
61371,1
61374,1
62488,0
61377,1
61379,1
61998,1
61381,1
61382,1
61383,1
472641,1
476831,6
61384,1
62468,0
60522,1
61386,1
61388,1
61277,0
61390,1
61391,1
61078,1
61395,1
61394,1
61396,1
16598,1
61400,1
64351,1
61402,1
61401,1
61403,1
61404,1
62021,1
61405,1
61406,0
249001,0
63269,1
62168,1
60371,1
61408,1
61410,1
61411,1
61412,1
61413,1
61415,1
448132,0
390536,0
172791,0
63617,1
191446,1
364081,1
36242,1
61419,1
63810,1
61421,1
61751,1
394901,0
57780,1
142216,1
197296,1
364101,1
416616,1
486867,6
60865,1
62003,1
61424,1
36081,0
462,1
41083,1
63177,1
9873,1
260726,1
64802,1
62420,0
134106,0
61427,1
12912,1
30457,1
47854,1
62192,1
321051,1
28667,1
39501,1
51824,1
59639,1
62335,1
33521,1
63042,1
13418,1
61414,1
391161,1
62142,1
14981,1
62096,1
62368,0
56757,1
56175,1
61432,0
61433,1
62288,1
61437,1
61268,1
62930,1
61438,1
62074,1
175171,1
62016,1
62547,1
62503,1
66079,1
62330,1
61439,0
61380,1
57498,1
61441,1
62760,1
62036,1
54699,1
74876,1
59714,1
45004,1
60411,0
45291,1
57235,0
358341,1
41632,1
62348,1
61444,1
59670,1
62709,1
62541,1
61442,0
62339,1
208851,0
61445,1
61832,1
62113,1
68068,1
61446,1
62038,1
61447,1
2623,1
12788,1
37027,1
37028,1
395326,0
395331,0
61448,1
140546,1
320051,1
371511,1
385006,1
416661,1
474046,1
488342,1
58301,0
61449,1
61450,2
69808,2
70735,2
70767,2
71475,2
71483,2
75115,2
113946,2
131741,2
147341,2
147486,2
148031,2
149766,2
159801,2
168786,2
169366,2
240976,2
61451,1
55591,1
62097,1
61452,1
61454,1
61453,1
61761,1
46683,1
61456,1
61931,1
61459,1
390531,1
61463,1
61836,1
61466,1
62199,1
62188,1
61468,1
62799,1
62125,1
29076,1
40861,1
61861,1
50310,1
62311,1
12091,0
36145,0
37456,0
69572,0
270856,0
348291,0
2232,1
12090,1
27027,1
52786,1
199426,1
316686,1
330516,1
391811,1
391906,1
391991,1
392166,1
392256,1
428186,1
476481,6
494521,9
61469,1
61470,1
63452,1
62002,1
63427,1
61849,1
61472,1
62539,1
61473,0
61475,1
52638,1
61476,1
62107,1
309981,0
21639,1
31561,1
37444,1
62439,1
61477,0
61262,1
124911,0
172951,0
470541,0
61478,1
62338,1
56548,1
13237,0
61049,0
420731,0
61480,1
61481,1
62789,0
60298,1
400536,1
440386,0
61485,1
440396,1
61483,1
61484,1
61975,1
70104,1
62202,1
62567,1
62020,1
61487,1
62608,1
61423,1
71981,1
62007,1
50365,1
61490,1
51593,0
39878,1
61491,1
241,1
61934,1
62091,1
21847,1
60777,1
314116,0
62827,1
66296,1
62998,1
397091,1
62575,1
18547,1
61921,1
27002,2
8970,1
61925,1
63194,1
44815,1
240531,1
255111,1
57192,1
62579,1
62460,1
29728,1
62005,1
62157,1
62987,1
32011,1
62130,1
43491,1
73907,1
62189,1
60819,1
14752,1
468741,1
60826,1
61317,1
68231,1
61851,1
22793,0
62122,1
61809,1
61817,1
61783,1
61781,0
65844,1
25418,0
46388,1
32884,1
56411,1
62500,1
63869,1
330846,0
62398,1
435936,1
480796,1
62476,1
147316,1
446322,1
446477,1
60895,1
387956,4
62546,1
62350,1
62519,1
62621,1
62081,1
17078,1
53114,1
59954,1
62737,1
33504,1
35116,1
62313,1
62243,1
62295,1
61938,1
55513,1
61959,1
63405,1
62032,1
62361,1
61830,1
62817,1
62874,1
4339,1
175491,1
175496,1
24955,0
364926,1
481506,6
62269,1
68352,1
62598,1
57089,1
17737,1
62046,1
62237,1
62633,1
62551,1
42544,1
54341,2
62354,1
63496,1
62475,1
42960,1
60852,1
61907,0
405331,1
62564,1
62249,1
146136,2
64296,0
175616,0
62144,1
62334,1
65594,1
57935,0
130201,0
36923,1
483996,6
471046,8
4702,1
25351,1
61389,1
60533,1
34563,1
18972,1
363591,1
394986,1
486307,6
41901,1
53760,1
56275,1
62796,1
28961,1
67880,1
2294,0
210041,0
62264,1
58667,1
371961,1
400181,1
443362,1
61923,1
62165,1
61161,1
62160,1
22495,1
31863,1
128731,1
391921,1
52834,1
63446,1
62329,1
61757,1
20572,0
493011,8
63040,1
62454,1
69799,0
60941,1
56375,0
62426,1
62523,1
61858,1
62553,1
61996,0
63706,1
456636,1
62505,1
62204,1
61494,0
62305,1
61495,1
61496,1
44332,0
135881,0
61497,1
61498,1
62004,0
61499,1
8630,1
66630,0
472716,1
61501,1
61134,1
61502,1
61503,1
61507,1
61506,1
303261,3
61505,1
61509,1
61508,1
64058,1
61511,1
61510,1
61513,1
61515,1
61514,1
61516,1
61517,1
61519,1
61518,1
48096,1
72740,1
61520,1
61521,1
62167,1
8123,1
54515,1
60625,1
75264,1
61523,1
61524,1
75183,1
160431,1
61525,1
61526,0
377206,0
61528,1
61527,1
378006,1
62059,1
61529,1
61530,1
61531,1
61532,1
55576,1
67736,0
61534,1
61536,1
61537,1
61538,1
63654,1
57584,1
61540,1
61541,1
61542,1
72774,1
61544,1
62290,1
36549,1
61545,1
59990,1
62506,1
33888,1
38644,1
47386,1
61548,1
61550,1
61549,1
61551,1
61552,1
61555,1
61554,1
62030,1
60189,1
61557,1
62986,1
283671,4
61559,1
62240,1
37146,0
61562,1
61561,1
457156,1
21554,0
61564,1
61565,1
61567,1
61569,1
59659,1
61571,1
61126,1
61573,1
61574,1
61575,1
61576,1
61577,1
48072,1
57043,1
62224,1
329541,1
336641,1
401861,1
61578,1
140371,1
268426,1
61579,1
61580,1
61581,1
51978,1
61583,1
61584,0
61585,1
22945,1
50963,1
62217,1
61586,1
62008,1
61588,1
61590,1
61591,1
58475,1
61593,1
63030,1
59700,1
61595,1
61594,1
17145,1
61596,1
63222,1
58804,1
61599,1
61600,1
61553,1
2927,1
62590,1
61603,1
62493,0
359521,0
33404,1
54787,1
60585,1
74510,1
42945,1
61605,1
22796,1
459531,1
45527,0
54792,0
61606,1
61608,1
61609,1
61611,1
61610,1
61612,1
59401,1
61613,1
61614,0
63220,1
61616,1
62762,1
62230,1
67182,1
61619,1
61500,1
55205,1
67586,1
70789,1
265526,1
63159,1
61621,1
62446,1
61997,0
302176,2
61624,1
61625,1
62345,1
62231,1
62066,1
61626,1
62140,1
30697,1
356261,3
61259,1
61629,1
61630,0
63913,1
61632,1
61633,1
68465,1
62560,1
24352,1
61635,1
62634,1
355441,0
61301,1
35341,1
60003,1
61637,1
63231,1
62025,1
62055,1
61640,0
62250,1
61641,1
33226,1
61642,1
61643,1
61645,1
61647,1
61649,1
64366,1
370601,1
475101,6
62239,1
168426,1
459631,1
61650,1
6183,0
332611,1
332616,1
360836,1
46794,2
331611,2
61651,2
68821,1
62175,1
62773,1
1972,1
12202,1
64812,1
61653,1
61547,1
60516,1
61656,1
72216,1
72871,1
18461,0
406116,1
412811,1
62623,1
61660,1
63315,1
62279,1
62261,0
61661,1
64855,1
54960,1
63367,1
244926,1
64889,1
314496,0
489137,4
14133,1
310936,1
61662,1
62080,1
421096,1
61663,0
10429,1
61664,1
62273,1
111676,1
61665,1
62774,1
13230,1
27597,1
57052,1
61666,1
58607,1
61667,1
61347,1
19597,1
61669,1
303221,0
62637,1
61671,1
61672,1
61673,1
61674,1
61676,1
61915,1
61678,0
63423,1
61679,1
66612,1
61681,1
61682,0
61683,1
61684,0
39753,1
61974,1
33932,1
387951,4
61686,1
387946,4
12895,1
40604,1
61690,1
62184,1
39812,1
131746,1
61691,0
61692,0
456116,1
61693,1
61213,1
61694,1
62757,1
64044,1
61697,2
294561,1
61698,1
60875,1
61767,1
61700,1
259006,3
62956,1
56041,1
61702,1
61824,1
61247,1
62887,1
61705,1
61704,1
62010,1
61706,1
62090,1
61707,1
61708,0
320626,1
38882,1
168451,1
61392,0
61709,1
61029,1
63717,1
62430,1
61325,1
62015,1
61077,1
61190,1
39599,1
61711,1
139876,0
61712,1
61713,1
60888,1
62071,1
63086,1
49229,1
61760,1
61714,1
19515,1
62779,1
61715,1
410376,1
410381,1
479536,1
496356,1
476541,8
61716,1
61799,1
59369,1
61375,1
67412,1
68740,1
68742,1
62382,1
214081,1
61720,1
61721,1
59949,1
61677,1
61722,1
62219,1
62915,1
61724,1
62263,1
18057,1
61728,1
61730,1
61732,1
61733,1
61734,1
66563,1
61735,1
61736,1
62484,1
53689,1
63193,0
58243,0
17216,1
474041,1
61739,1
61740,1
61743,1
61744,1
62316,1
198646,1
61745,1
68556,1
73761,1
64915,1
188761,1
66317,1
64577,1
63703,1
63903,1
63743,0
364196,0
158096,1
63766,1
68144,1
71672,1
63768,1
116571,1
116731,1
225986,1
68197,1
63689,1
63914,1
61955,1
61956,1
391491,1
61957,1
61960,1
61962,1
61966,1
70504,1
69693,1
68865,1
61952,1
64320,1
65580,1
65420,1
318521,1
63709,1
63873,1
64180,2
62042,1
62041,1
62047,1
62060,1
62084,0
63542,1
62118,1
68590,1
62031,1
130466,1
64841,1
62033,1
62179,0
62186,1
62190,1
62195,1
62200,1
223441,1
364241,1
62221,1
73633,1
63539,1
63677,1
63555,1
65476,1
62139,1
72123,1
64958,1
63694,1
216961,0
404096,4
63670,1
476461,6
63937,1
219496,1
455546,1
226966,0
321361,0
208696,1
63701,1
63943,1
465686,4
65714,1
62207,1
122051,0
63814,0
63625,0
64533,1
64971,1
63852,1
63924,0
133891,0
409006,1
427776,1
63614,1
63674,1
63971,1
63546,1
65704,1
259356,2
63735,1
133006,1
149501,1
64776,1
215581,0
63547,1
64164,1
63658,1
63648,1
62024,1
64304,1
120566,1
344366,1
64169,1
65883,1
488012,6
162226,1
63667,1
390526,1
64387,1
74280,1
70997,0
134231,0
68768,1
63697,1
63657,0
64511,0
63533,0
390521,1
64819,1
62236,0
155326,0
427551,0
63956,1
163986,1
63608,1
62244,1
62253,0
64280,1
64268,1
62268,1
390516,1
63977,1
63978,1
62283,1
71613,1
62285,1
62301,1
62304,1
62308,1
62315,1
63616,1
62319,1
62324,1
62325,1
67336,1
63598,1
62327,1
69811,0
62344,1
63695,1
197596,1
63638,1
63877,1
63901,1
63748,1
62365,1
65203,1
445552,4
62389,1
63974,1
63819,1
401846,4
63544,1
63545,1
152321,1
63641,1
138866,0
62419,1
149471,0
62428,0
75669,0
62432,1
62433,1
67156,1
62437,0
407096,1
63549,1
381566,4
64141,1
63724,0
63660,0
368186,0
64158,1
62443,1
62444,1
65157,1
118701,0
63944,1
71601,1
64324,1
66725,1
63656,1
210641,1
64049,1
63871,1
69790,1
63963,0
63686,1
158631,0
63710,1
339446,0
129111,1
63624,1
64452,0
63930,1
64361,1
63554,1
63746,1
62019,1
62449,1
